111,2,3,11,15,23,26,34,37,38,44,53,56,59,63,67,76,85,86,90,93,100,110,116
112,2,3,9,14,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,108,115
113,1,3,10,15,23,25,34,36,38,41,52,54,59,63,67,76,85,86,90,93,99,110,113
114,2,3,10,14,23,27,34,36,39,43,52,57,59,65,67,76,85,86,90,93,99,107,114
115,2,5,11,16,24,28,34,36,38,43,52,54,59,63,67,76,85,86,90,93,99,111,113
116,2,3,10,14,23,27,34,36,39,44,52,57,59,65,67,76,85,86,90,93,98,111,114
117,2,3,9,14,23,27,34,37,38,43,53,56,59,63,67,76,85,86,90,93,100,110,116
118,2,5,11,13,24,28,34,36,38,40,52,54,59,63,67,76,85,86,90,93,99,111,113
119,1,3,9,15,23,25,34,36,38,40,52,54,59,63,67,76,85,86,90,93,98,110,114
120,2,3,10,15,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,108,115
121,1,6,10,13,23,25,34,36,38,43,52,54,59,63,67,76,85,86,90,93,98,110,114
122,2,6,9,16,24,28,34,37,39,40,53,54,59,63,67,76,85,86,90,94,99,109,114
123,2,3,9,14,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,107,115
124,2,3,9,15,24,28,34,37,39,41,53,54,59,64,67,76,85,86,90,94,98,107,114
125,2,4,9,14,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,108,114
126,2,6,11,16,24,28,34,37,39,45,53,54,59,63,67,76,85,86,90,94,99,109,114
127,2,3,9,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,108,114
128,2,4,9,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,107,115
129,2,4,9,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,114
130,2,4,10,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,115
131,2,6,9,15,23,27,34,37,38,44,53,56,59,63,67,76,85,86,90,93,100,110,116
132,2,3,10,14,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,107,115
133,2,6,9,15,23,26,34,37,38,43,53,56,59,63,67,76,85,86,90,93,99,110,116
134,1,3,10,15,23,25,34,36,38,44,52,54,59,63,67,76,85,86,90,93,99,110,113
135,2,6,11,15,23,27,34,37,38,44,53,56,59,63,67,76,85,86,90,93,99,110,116
136,2,3,10,14,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,107,114
137,1,3,9,13,23,25,34,36,38,43,52,54,59,63,67,76,85,86,90,93,99,110,114
138,2,4,9,14,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,108,114
139,2,3,10,13,23,26,34,36,39,44,52,57,59,65,67,76,85,86,90,93,98,111,117
140,2,4,10,14,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,108,115
141,2,5,11,13,24,28,34,36,38,40,52,54,59,63,67,76,85,86,90,93,99,110,113
142,2,6,10,13,23,26,34,36,39,44,52,57,59,65,67,76,85,86,90,93,98,111,117
143,2,3,10,14,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,98,108,114
144,2,3,11,16,24,28,34,37,39,40,53,54,60,64,67,76,85,86,90,94,98,107,114
145,2,6,11,15,24,28,34,37,39,40,53,54,59,64,67,76,85,86,90,94,99,109,114
146,2,3,10,14,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,108,115
147,2,4,9,14,23,27,34,36,39,40,52,55,59,63,67,76,85,86,90,93,98,108,114
148,2,4,10,15,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,108,115
149,2,3,10,15,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,114
150,2,3,9,13,24,28,34,37,39,43,53,54,60,63,67,76,85,86,90,94,99,109,114
151,2,3,10,15,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,107,114
152,2,5,11,13,24,28,34,36,38,40,52,54,59,63,67,76,85,86,90,93,98,110,113
153,2,3,9,15,23,26,34,37,38,44,53,56,59,63,67,76,85,86,90,93,100,110,116
154,2,3,10,13,23,27,34,36,39,44,52,57,59,65,67,76,85,86,90,93,98,107,114
155,2,4,10,14,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,108,114
156,2,3,10,15,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,108,114
157,2,4,10,15,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,107,115
158,2,4,9,14,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,107,114
159,2,4,9,14,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,107,115
160,2,4,10,14,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,108,114
161,2,3,11,13,24,28,34,36,38,40,52,54,59,63,67,76,85,86,90,93,99,111,113
162,2,6,10,13,23,27,34,36,39,41,52,57,59,65,67,76,85,86,90,93,99,111,114
163,2,3,10,15,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,107,114
164,2,6,10,14,23,27,34,36,39,44,52,57,59,65,67,76,85,86,90,93,99,111,117
165,2,4,9,15,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,114
166,2,4,9,15,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,107,115
167,2,3,10,13,23,27,34,36,39,44,52,57,59,65,67,76,85,86,90,93,98,111,114
168,2,4,9,15,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,98,107,114
169,2,3,11,16,24,28,34,36,38,42,52,54,59,63,67,76,85,86,90,93,99,111,113
170,2,4,9,14,23,27,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,107,114
171,2,3,11,14,23,27,34,37,38,41,53,56,59,63,67,76,85,86,90,93,100,110,116
172,2,4,10,14,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,107,114
173,2,6,10,14,23,27,34,36,39,43,52,57,59,65,67,76,85,86,90,93,99,107,114
174,2,4,10,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,108,115
175,2,4,10,15,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,98,108,115
176,2,4,10,14,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,107,114
177,2,3,10,14,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,108,115
178,2,4,9,14,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,108,114
179,1,3,10,15,23,25,34,36,38,43,52,54,59,63,67,76,85,86,90,93,99,110,113
180,2,5,11,13,24,28,34,36,38,42,52,54,59,63,67,76,85,86,90,93,99,111,113
181,2,6,11,13,24,28,34,36,38,42,52,54,59,63,67,76,85,86,90,93,98,110,113
182,2,3,9,14,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,107,115
183,2,6,10,13,23,26,34,36,39,43,52,57,59,65,67,76,85,86,90,93,98,107,117
184,1,3,10,15,23,25,34,36,38,40,52,54,59,63,67,76,85,86,90,93,98,107,114
185,2,4,9,15,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,107,115
186,2,6,11,16,24,28,34,36,38,43,52,54,59,63,67,76,85,86,90,93,98,110,113
187,2,4,10,14,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,108,114
188,2,3,10,13,23,26,34,36,39,44,52,57,59,65,67,76,85,86,90,93,99,111,117
189,2,3,11,15,24,28,34,37,39,43,53,54,59,64,67,76,85,86,90,94,98,107,114
190,2,3,9,15,23,27,34,37,38,44,53,56,59,63,67,76,85,86,90,93,99,110,116
191,2,4,9,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,115
192,2,6,9,14,23,26,34,37,38,44,53,56,59,63,67,76,85,86,90,93,99,110,116
193,2,3,9,14,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,108,115
194,2,6,11,16,24,28,34,36,38,42,52,54,59,63,67,76,85,86,90,93,99,111,113
195,2,4,9,14,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,107,114
196,2,3,9,15,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,108,115
197,2,3,10,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,107,115
198,2,6,9,15,23,26,34,37,38,41,53,56,59,63,67,76,85,86,90,93,99,110,116
199,2,3,10,14,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,114
200,2,4,9,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,107,114
201,2,3,9,15,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,108,114
202,2,3,11,15,24,28,34,37,39,45,53,54,60,63,67,76,85,86,90,94,98,107,114
203,2,6,10,13,23,27,34,36,39,41,52,57,59,65,67,76,85,86,90,93,98,111,117
204,1,3,9,15,23,25,34,36,38,40,52,54,59,63,67,76,85,86,90,93,99,110,113
205,2,4,9,15,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,108,114
206,2,4,9,15,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,98,107,115
207,2,4,10,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,108,114
208,2,4,10,15,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,108,114
209,2,3,9,14,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,107,114
210,2,4,9,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,108,115
211,2,3,11,14,23,26,34,37,38,41,53,56,59,63,67,76,85,86,90,93,99,110,116
212,2,3,11,16,24,28,34,36,38,41,52,54,59,63,67,76,85,86,90,93,99,111,113
213,2,6,10,14,23,26,34,36,39,41,52,57,59,65,67,76,85,86,90,93,99,107,114
214,2,4,9,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,108,115
215,2,3,9,14,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,107,114
216,2,3,10,14,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,98,107,114
217,2,3,10,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,114
218,2,5,11,16,24,28,34,36,38,43,52,54,59,63,67,76,85,86,90,93,99,110,113
219,2,3,9,15,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,108,115
220,1,3,9,15,23,25,34,36,38,40,52,54,59,63,67,76,85,86,90,93,98,107,114
221,2,3,10,14,23,26,34,36,39,41,52,57,59,65,67,76,85,86,90,93,99,107,114
222,2,6,11,15,23,26,34,37,38,43,53,56,59,63,67,76,85,86,90,93,99,110,116
223,2,3,10,15,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,108,115
224,2,4,10,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,107,114
225,2,3,9,15,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,108,114
226,2,3,9,14,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,107,114
227,1,3,10,13,23,25,34,36,38,43,52,54,59,63,67,76,85,86,90,93,98,110,113
228,2,4,9,14,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,108,114
229,2,3,11,16,24,28,34,36,38,41,52,54,59,63,67,76,85,86,90,93,98,111,113
230,1,3,10,15,23,25,34,36,38,40,52,54,59,63,67,76,85,86,90,93,98,107,113
231,2,3,10,14,23,27,34,36,39,41,52,57,59,65,67,76,85,86,90,93,99,111,117
232,2,6,11,13,24,28,34,36,38,40,52,54,59,63,67,76,85,86,90,93,98,110,113
233,2,4,9,15,23,27,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,108,114
234,2,3,11,15,23,27,34,37,38,44,53,56,59,63,67,76,85,86,90,93,99,110,116
235,2,3,10,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,107,114
236,2,4,10,14,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,107,114
237,2,3,10,14,23,27,34,36,39,41,52,57,59,65,67,76,85,86,90,93,98,107,114
238,2,6,10,14,23,26,34,36,39,43,52,57,59,65,67,76,85,86,90,93,98,107,117
239,2,6,10,14,23,26,34,36,39,44,52,57,59,65,67,76,85,86,90,93,98,111,117
240,2,3,9,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,107,114
241,2,3,9,15,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,108,115
242,1,3,9,15,23,25,34,36,38,41,52,54,59,63,67,76,85,86,90,93,98,110,113
243,2,6,11,15,23,26,34,37,38,43,53,56,59,63,67,76,85,86,90,93,100,110,116
244,2,3,9,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,114
245,2,3,9,15,23,27,34,37,38,43,53,56,59,63,67,76,85,86,90,93,100,110,116
246,2,3,10,15,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,107,115
247,2,6,10,14,23,27,34,36,39,44,52,57,59,65,67,76,85,86,90,93,98,111,117
248,2,3,9,13,24,28,34,37,39,43,53,54,60,63,67,76,85,86,90,94,98,107,114
249,2,6,10,14,23,26,34,36,39,44,52,57,59,65,67,76,85,86,90,93,99,111,114
250,1,3,9,13,23,25,34,36,38,43,52,54,59,63,67,76,85,86,90,93,99,107,114
251,2,5,11,13,24,28,34,36,38,42,52,54,59,63,67,76,85,86,90,93,99,110,113
252,2,4,10,14,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,115
253,2,4,9,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,107,114
254,2,4,10,15,23,27,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,108,115
255,2,6,11,13,24,28,34,36,38,40,52,54,59,63,67,76,85,86,90,93,99,110,113
256,2,3,9,15,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,108,115
257,2,4,10,15,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,108,114
258,2,4,10,15,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,108,115
259,2,6,10,13,23,27,34,36,39,44,52,57,59,65,67,76,85,86,90,93,99,107,114
260,1,3,10,15,23,25,34,36,38,40,52,54,59,63,67,76,85,86,90,93,98,110,114
261,2,3,9,15,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,108,114
262,2,3,10,15,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,107,115
263,2,6,11,15,23,27,34,37,38,44,53,56,59,63,67,76,85,86,90,93,100,110,116
264,2,6,11,16,24,28,34,36,38,42,52,54,59,63,67,76,85,86,90,93,98,110,113
265,2,6,9,16,24,28,34,37,39,43,53,54,59,63,67,76,85,86,90,94,98,109,114
266,2,3,10,14,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,107,115
267,2,4,9,15,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,107,115
268,1,6,10,13,23,25,34,36,38,44,52,54,59,63,67,76,85,86,90,93,98,107,113
269,2,3,9,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,108,115
270,1,6,9,13,23,25,34,36,38,44,52,54,59,63,67,76,85,86,90,93,98,110,113
271,2,3,10,15,23,27,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,107,114
272,2,3,10,14,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,108,115
273,2,6,10,14,23,26,34,36,39,41,52,57,59,65,67,76,85,86,90,93,99,107,117
274,2,3,10,13,23,26,34,36,39,44,52,57,59,65,67,76,85,86,90,93,99,107,117
275,2,6,10,13,23,26,34,36,39,44,52,57,59,65,67,76,85,86,90,93,99,111,114
276,2,3,10,15,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,108,115
277,2,6,11,13,24,28,34,37,39,45,53,54,59,63,67,76,85,86,90,94,98,107,114
278,2,3,9,14,23,27,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,108,115
279,1,3,10,15,23,25,34,36,38,44,52,54,59,63,67,76,85,86,90,93,99,107,114
280,2,4,10,14,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,108,115
281,2,5,11,13,24,28,34,36,38,43,52,54,59,63,67,76,85,86,90,93,99,110,113
282,2,3,9,14,23,27,34,36,39,40,52,55,59,63,67,76,85,86,90,93,98,107,115
283,2,4,10,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,108,115
284,2,6,10,13,23,26,34,36,39,41,52,57,59,65,67,76,85,86,90,93,98,107,114
285,2,4,10,14,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,107,115
286,2,4,10,15,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,107,114
287,2,3,10,13,23,27,34,36,39,41,52,57,59,65,67,76,85,86,90,93,99,111,117
288,2,6,11,16,24,28,34,36,38,43,52,54,59,63,67,76,85,86,90,93,99,111,113
289,2,3,11,16,24,28,34,36,38,42,52,54,59,63,67,76,85,86,90,93,98,111,113
